id,date,date_unixtime,professor_id,professor_name_raw,department,course_name,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,grading_status_raw,attendance_status_raw,comment_text,term,parse_error,sentiment_label,sentiment_score
58,2021-09-05T15:28:07,1630839487,,مهدی اسدی,معارف,انقلاب اسلامی ایران,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"در بدترین حالت ممکن که باشی 19 میده بهت.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 99,False,not_recommended,0.9372187256813049
59,2021-09-05T15:35:41,1630839941,,مجید ایلچی قزاآن,مهندسی_عمران,استاتیک,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"سطح تدیس شون بالاهست و خیلی خوب درس میدن به همون نسبت امتحانشونم سخته. سخت میشه نمره خوب ازش گرفت باید واقعا بخونی
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.9722592234611511
60,2021-09-05T15:36:01,1630839961,,سیاوش کاظمی راد,مکانیک,استاتیک,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"استاد بسیار خوش برخوردی هستند و اگه همراه کلاس پیش برید کامل درسو متوجه میشید و نمره خوبی میگیرید تی اِی هم دارند که تقریبا هر دو هفته یک تمرین ۴ یا ۵ سوالی میده و خیلی خوب با بچه ها راه میاد
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۹۹,False,recommended,0.9305617213249207
61,2021-09-05T15:36:34,1630839994,,فرناز برزین پور,مهندسی_صنایع,تحقیق در عملیات ۱,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"خانم دکتر برزین تقریبا هر هفته تکلیف میدن و غیر از امتحان پایان ترم هم دو تا امتحان میان ترم در طول ترم میگیرن ، و حدودا یک هفته قبل از امتحان پایان ترم کتبی هم امتحان پایان ترم شفاهی میگرن . خوشبختانه ایشون یک پروژه مثبتی آسون هم در آخر ترم تعریف میکنن که دانشجویانی که به نمره نیاز داشته باشن میتونن انجام بدن و به راحتی نمرشو بگیرن .
در کل اگر کسی تلاش کافی داشته باشه و فعالیت های کلاسی رو انجام بده نمره خوبی می تونه بگیره از ایشون
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.9634906053543091
62,2021-09-05T15:37:05,1630840025,,جلیل رشیدی نیا,ریاضی,معادلات دیفرانسیل,9.0,8.0,7.0,8.0,7.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"سر کلاس از روی جزوه دست نویس خودشون تدریس میکنند که جزوه رو در دسترس دانشجو قرار میدن
در طول ترم ۴-۵تا آزمون گرفته میشن + ۳ نمره تمارین تحویلی
تمارین هم بیشتر مهمه که سر تایم ارسال بشن تا اینکه جواب نهاییشون درست باشه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.8199663758277893
63,2021-09-05T15:37:21,1630840041,,سمیه سعیدی نژاد,ریاضی,ریاضی۱,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,no_idea,0.4215430021286011
64,2021-09-05T15:41:33,1630840293,,حمید کریمی,معارف,اندیشه اسلامی,8.0,9.0,10.0,10.0,7.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 98,False,no_idea,0.4215430021286011
65,2021-09-05T15:41:49,1630840309,,اسداله آقاجانی,ریاضی,معادلات دیفرانسیل,8.0,10.0,10.0,9.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"کلا TA های خوبی دارند و حتی اگر سر کلاس هم متوجه نشی در کلاس ta ها به طور کامل متوجه میشی از بابت نمره هم نگران نباش
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.7314079999923706
68,2021-09-05T15:50:18,1630840818,,رضوانه امراللهی,فیزیک,فیزیک1,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور و غیاب نمی کند,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 99,False,no_idea,0.4215430021286011
69,2021-09-05T15:58:41,1630841321,,نوراله هادی,معارف,زبان انگلیسی,8.0,4.0,6.0,7.0,8.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"اول کلاس حضور غیاب داره.
وسط کلاس صدا نمیزنند کسیو.
کل کتاب English for the students of engineering. رو بین بچه ها تقسیم می کنند. و فقط بچها ارائه میدهند.
برای یادگیری زبان مناسب نیست.
یه میان ترم و ترم دارند که تستیه تو اکسل وارد میکنین و باید ایمیل کنین
با کمک میشه نمره خوبی گرفت
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.9517409801483154
70,2021-09-05T15:59:31,1630841371,,سمانه مشهدی,ریاضی,ترکیبیات,9.0,9.0,8.0,10.0,9.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"نمره منصفانه میده
از روی جزوه درس میده که هر جلسه آپلود میکنه برا همه
جلسات منظم سر ساعت برگزار میشه
حدود 5 تا امتحان میگیره که حذفی هستند
فعالیت در کلاس هم نمره داره
در ابتدا دو تا منبع اصلی هم اعلام می کنند.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 99,False,recommended,0.9153087735176086
71,2021-09-05T16:10:58,1630842058,,محمود رضا قاسمی,معارف,اندیشه 1- اندیشه2,9.0,10.0,9.0,9.0,9.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"بارم بندی استاد در ترم های مختلف اندکی تفاوت داره اما در دو ترمی که باهاشون داشتم 3 نمره به ارائه تحقیق در قالب کرسی آزاد اندیشی داشتیم که باید یک فیلم یا رمان یا کتابی رو میخوندیم و به همراه خلاصه و نقد ازش مینوشتیم. حضور غیاب 1.5 نمره داره و به ازای هر غیبت 0.5 نمره کسر میشه. 1.5 نمره آزمون poll دارن که بعضی جلسات آخر وقت از مطالب گفته شده در همان جلسه یه سوال چندگزینه ای طرح میکنن و باید جواب بدیم. تعداد آزمونها متغیره. 3 نمره هم در خصوص ارائه خلاصه از 6 وبینار بود که در طول ترم برگزار میشد. مابقی به پایانترم اختصاص داشت.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.6081188321113586
72,2021-09-05T16:11:06,1630842066,,رضا سعادتی,ریاضی,ریاضی 1,8.0,10.0,8.0,8.0,9.0,10.0,دست باز و با ارفاق,یادم نمیاد,"سواد خوبی دارند
مطالب را خوب انتقال میدن
نمره هم خوب میدن
تکالیف TA هم خیلی در نمره شما تاثیر گذار هست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 99,False,recommended,0.8083541393280029
73,2021-09-05T16:11:23,1630842083,,محمدهادی علائیان,ریاضی,مبانی برنامه نویسی - برنامه نویسی پیشرفته,6.0,7.0,6.0,7.0,10.0,10.0,دست باز و با ارفاق,حضور و غیاب نمی کند,"نمره خوب میده
تدریس ضعیف هست 
امتحان ها کمی خارج از مطالب تدریس شده است
سطح پروژه درخواستی متوسط
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 99,False,no_idea,0.7862035632133484
74,2021-09-05T16:11:31,1630842091,,محسن بابامرادی,فیزیک,فیزیک1,10.0,9.0,8.0,8.0,10.0,10.0,دست باز و با ارفاق,حضور و غیاب نمی کند,"نمره دهی خوبه
خوب درس میده
اخلاق خوب
حضور غیاب مهم نیست
2 نمره فعالیت کلاسی داره ک اگر غائب باشید با تکلیف پایان ترم و امتحان شفاهی قابل جبران هست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.8788679242134094
75,2021-09-05T16:12:05,1630842125,,سمانه قندهاریون,مکانیک,ترمودینامیک۲,9.0,10.0,10.0,10.0,10.0,8.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 96,False,no_idea,0.4215430021286011
76,2021-09-05T16:12:31,1630842151,,حبیب شاه نظری,مهندسی_عمران,زمین شناسی مهندسی,8.0,8.0,8.0,3.0,6.0,8.0,تقریبا میشه گفت به هرکس هرنمره ای دلش بخواد میده,حضور و غیاب نمی کند,"خودش تدریس نمیکنه یکی از دانشجوهای دکتری درس میده. کوییز نداره فقط میانترم و پایان ترم. 
تمرین و پروژه هم نداره
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,not_recommended,0.7569027543067932
77,2021-09-05T16:17:56,1630842476,,سجاد صادقی,ریاضی,ریاضی 2,9.0,10.0,8.0,8.0,10.0,10.0,منصفانه و هرچی خودت بگیری,یادم نمیاد,"سطح تدریس بالا هست و تمام مطالب تدریس میشه
خوش اخلاق و تعامل مناسب با دانشجو دارن 
امتحانات کمی سخت هس
روی تقلب حساس هستند
پیشنهادم این هست که اگر قصد یادگیری و درس خوندن دارید با ایشون کلاس بردارید در غیر این صورت برید سراغ گزینه های دیگه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,recommended,0.8804820775985718
78,2021-09-05T16:19:04,1630842544,,مهدی نجفی خواه,ریاضی,مبانی علوم ریاضی,9.0,10.0,8.0,9.0,9.0,9.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"نمره دهی مناسب
تکالیف زیاد
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 99,False,no_idea,0.46308189630508423
